Q_edge1,P_edge1,R_edge1,Anomaly_edge1,Q_edge2,P_edge2,R_edge2,Anomaly_edge2,Q_edge3,P_edge3,R_edge3,Anomaly_edge3,Q_edge4,P_edge4,R_edge4,Anomaly_edge4,Q_edge5,P_edge5,R_edge5,Anomaly_edge5,Q_edge6,P_edge6,R_edge6,Anomaly_edge6,Q_edge7,P_edge7,R_edge7,Anomaly_edge7,time
12.395242636385024,9.014745526659055,0.6342332081986438,0,25.783424772146766,5.485979790361515,0.17822825927868133,0,21.736822360417584,7.70895526765897,0.48849359160671146,0,15.675518115974489,4.267740667587716,0.6813255171984411,0,17.121934517956923,9.878637239136816,0.6451973374211984,0,12.035649452408075,2.375732252658988,0.32136195554605734,0,13.731340481026116,3.565856518244624,0.25603623576527934,0,22
11.604674913232845,5.720602506132292,0.46935714429069536,0,12.240778043361047,4.580700391411675,0.972523389947832,0,26.3414414189856,3.3211254434044584,0.25379882865105924,0,28.587519782551716,6.010866037125368,0.6144514205229099,0,25.389858663838737,2.6833937370177106,0.3913113127638193,0,20.1522075736891,3.181687591735722,0.2033531422652832,0,15.772611064805115,6.231143992803511,0.2389264437467821,0,23
20.651788651031715,1.4664118314018422,0.4029438503745285,0,11.267499409455354,9.909642091509507,0.3901184604772507,0,15.092813095275277,7.133524500015364,0.7842050739007179,0,19.431523771003167,4.706568227325417,0.4139814398886958,0,26.612388155754584,9.685242195998613,0.21186750113699027,0,28.766809136420758,2.6310975954909415,0.15984664063009976,0,21.489462263598238,8.576458990824449,0.22579513896366055,0,24
14.03254640095489,2.4729034857913406,0.24783921813789367,0,23.303944413924004,5.707588822922074,0.42294743571115223,0,17.84890214845271,8.349394955244193,0.4952214177131966,0,19.25359571339213,3.7124008674772786,0.772848442158626,0,14.644253902936345,9.096171159471115,0.4455020992358903,0,28.12944221929094,6.618141963225929,0.20520823663752766,0,22.554161061428356,4.014150531913775,0.22534486539704854,0,25
22.40145511857027,5.801149827786894,0.9045033247458619,0,13.033497594655024,3.805498610159934,0.32364022583301916,0,10.670648694715588,6.129007163841849,0.7862128171666215,0,16.84163497431815,8.391315742048116,0.1995685632596865,0,12.54977324663965,4.575585615043305,0.8175658292015983,0,14.58502790465283,7.500273115537596,0.748032882891467,0,23.878968889342,5.884519990128366,0.3266191530162575,0,26
13.631954336028514,9.176055052002654,0.6250526152895084,0,19.240116072882653,9.525550056506338,0.2380162628044722,0,20.11777357768932,6.503088118911831,0.11629916543875646,0,28.642365649672247,6.086198652302881,0.726985741489203,0,24.144772686267974,2.3728513862283522,0.6186595241501319,0,18.48261342604772,7.627998120622506,0.9409303132921134,0,19.016787428082644,2.019142412566797,0.9863570790661012,0,27
12.493253624065337,9.28757694355635,0.8829067258559155,0,21.825508714898586,4.591024334831173,0.14928547493982822,0,26.057068971960227,1.0416882070414257,0.40014925452202976,0,20.74791205875846,9.278700547714845,0.41171139492936515,0,24.750024962194967,5.069961468008264,0.3021443406459838,0,12.817140407595996,2.58748287855601,0.5485309954655317,0,28.296918021362,4.261545092049698,0.6225295152502391,0,28
10.261889131766672,6.971836348150395,0.2602323701827763,0,12.973254555062258,4.731617113543214,0.17681470127077947,0,20.04390020662485,6.358465155880394,0.16036882964958474,0,14.198111861911716,9.082488604966423,0.2846256764338065,0,7.862151189349344,9.06247021598288,0.6083570199363548,1,20.4878053865516,4.966864722444053,0.4606867547877934,0,13.10480491861425,2.63735317445744,0.8756070589121656,0,29
17.46618632559506,3.436702058291984,0.6795995889151142,0,10.507727113206897,2.4053733762957132,0.7443750059626578,0,10.54191985006967,2.997749457396545,0.30796731692926427,0,10.394210755087283,1.9369772378611647,0.8199244768358704,0,23.054922157037495,3.1436450294205387,0.18949725348341065,0,24.44533863711318,8.701268212956572,0.8471978781102925,0,23.361702731412922,2.844858658742389,0.36383295723491194,0,30
5.6884795982718,3.1702335698954287,0.2870976296314246,1,18.42849101184996,9.034045399692774,0.8356992055645969,0,15.18846866862585,4.417231673505402,0.631265448263327,0,22.482978156982682,4.6847048697211635,0.5968424627667822,0,15.889315190838353,9.53607976265941,0.7872452147437847,0,27.369359517958255,5.386880784245623,0.9050970042046823,0,18.50427008938467,1.2022237748810567,0.3418096234464515,0,31
22.669564396522944,3.3209891688988207,0.22542046666554172,0,29.68804361407104,5.731211640724172,0.2545113572634732,0,10.367813530949334,9.228689259044492,0.20597597460112702,0,15.48110441374412,5.9876020226421405,0.6862783495166778,0,14.128425435212064,1.0989624579263242,0.22319706706192655,0,27.477801551250305,6.376717919532775,0.640465174390288,0,13.507425572468993,9.229707513324637,0.47689347240286584,0,32
20.37835410565675,1.4226937009754954,0.24965503188047147,0,11.655973358502528,6.428368985197494,0.3208141987131889,0,15.773874735413997,4.201054448184542,0.747141314665821,0,21.328092805937942,5.284453619791897,0.6973040488263833,0,24.651441944205004,2.934463407316811,0.12806482155515622,0,21.901558614005097,1.462832321358253,0.5467296224811127,0,11.987361035516352,13.873971769982168,0.19593842782039464,1,33
23.768047928554722,4.913446047433716,0.32176182991519614,0,25.988317579379586,7.252268237689841,0.34493062350696646,0,17.219477938800537,1.8242386599397074,0.9255822179160186,0,29.00474707641605,5.014051956621602,0.2666196359547577,0,27.458916717528165,7.590023977686051,0.8259050330753048,0,23.845531290357048,8.642760864087874,0.32470120797326735,0,10.265299276186878,19.40841399820138,0.949653405717952,1,34
9.653635685755226,10.075885893607367,0.9239394678292376,1,28.487923907530607,9.73952420648831,0.9498398402020906,0,27.240853019786268,8.600944586815633,0.3871904259189301,0,10.740152694309852,6.366428906338477,0.30700795355893273,0,11.539064032584182,7.266598982903258,0.4058874673912595,0,11.307126815978847,3.837613040475493,0.5855421631378035,0,16.3750500586414,6.633022387933082,0.8973799734125685,0,35
11.176320018996751,2.151958275617296,0.8830889865108369,1,28.781353970257925,8.189049121962988,0.9981406994800037,0,25.343765778622537,4.617378222483179,0.5318880582735179,0,27.473542283726776,9.856751222793656,0.7914460724780664,0,18.427140045541403,7.638240714300023,0.3148994311914721,0,17.09244315281553,3.5851509248867357,0.3666773084103911,0,10.841863792727239,1.1608654126007243,0.9889501507624284,0,36
17.686532943193633,7.116825544237629,0.2964284990785578,0,25.72690028831104,1.8046990208103355,0.4758226982064355,0,28.894640445828205,5.2066136012488275,0.6520702502896369,0,29.823372522739533,3.0850453124509905,0.9484585967216131,0,22.154735897577183,5.614196599148578,0.3076028305459828,0,14.409724181403508,2.6779443592982908,0.8016260262100781,0,11.156853531267927,9.721923671267302,0.8954072964670832,0,37
29.898156452928706,2.5650572429753855,0.4566178170123929,0,23.920412361075844,2.3850631570586955,0.834249812491556,0,14.476352296452461,5.832769806040722,0.6336459413575328,0,11.829736747955097,8.897147763673424,0.3390400383298355,0,27.774961597379544,9.60086348406778,0.8759148555389056,0,23.104839612780435,5.957716335482254,0.17828808392026912,0,17.45377034024628,3.337784053842936,0.7510781023197265,0,38
8.778005497251261,5.210649754714635,0.7149328872936364,1,19.61173154653296,6.331670061935658,0.8422128693326343,0,23.56032305118127,6.09158767596212,0.3403254431524792,0,25.94852043213856,6.926066511925829,0.8655235561848177,0,24.167259534300698,8.533119955273047,0.7277243155023553,0,22.372227564303685,7.774449756018771,0.24274459476376634,0,27.43687055490464,1.2632255473110323,0.8432350755082865,0,39
16.70237708518284,7.69157430662447,0.2446839064434774,0,26.64268355915484,5.567209603847526,0.10574728454515023,0,22.338538367514843,9.830675602246812,0.6686321743150015,0,22.680114061992228,5.8598684174427,0.8018608556360293,0,25.22055805004056,5.871399208084992,0.9666928034730952,0,22.652437862678962,9.388252949590157,0.19225875519161134,0,23.757714446016266,1.610533531946547,0.37086721025213465,0,40
11.347012029375435,6.23953414158646,0.4112947512576611,0,10.914840676250257,8.843831255371386,0.9761400722596573,0,12.662398737586468,3.607406916384864,0.7824368763361204,1,19.772863808093316,7.933666760270139,0.7149658389458546,0,15.472533325633318,9.9741205014194,0.48356317201237564,0,13.272476423833384,8.153285938749365,0.7243140032033398,0,11.647620912316853,7.124493718672418,0.6890600928530217,0,41
29.017271245008207,2.3595210260281023,0.48910132093834174,0,18.394546338522446,6.74673352897677,0.45783495816651487,0,29.679552959196563,4.684006056835387,0.904689283311221,0,14.262094080501665,1.2802067459606024,0.6865001428382965,0,27.28716499679274,5.258889160224014,0.9713740851232496,0,27.372463359112217,7.989371675125676,0.7938296601796468,0,19.577507278052842,12.000014811604283,0.21812038991414884,1,42
25.930745819523526,5.33370116361295,0.20557737006615504,0,23.711305744579427,4.872753054095164,0.28047225403030307,0,11.284178741502682,6.237742617229589,0.3420940639915879,0,10.011990672643346,8.868591655468215,0.11045848591729057,1,22.000410962386074,3.624963208383729,0.7254836975138883,0,25.597019777866997,1.3565694281352143,0.5324562525320461,0,14.840900317250549,9.879963339404318,0.22824598861136192,0,43
13.37176484625728,12.878667248480374,0.6036838151382227,1,7.278692372306715,6.509223177380008,0.12988279791222992,1,21.350816965231164,7.2051847222353915,0.8205280291981746,0,13.349651645181396,1.9411105630096022,0.6727872245892731,0,10.63172289651284,9.42591021619321,0.14677415528632518,0,24.18121038901833,8.83872211371477,0.742678238919185,0,16.789003850856123,8.33342602371861,0.17210336174620763,0,44
20.951847523074726,8.355679929662443,0.5070864560664702,0,11.785791110844732,11.98147635675534,0.17346698382753062,1,27.435671331844034,2.9729258862223986,0.9782787302372182,0,13.642358313773986,8.107286564282312,0.6928369979507886,0,21.107271018752623,7.472816004450374,0.3056092671981689,0,29.495863242935663,6.852931177122432,0.2795882058362306,0,11.443968179583518,1.2758725198522547,0.33191459966009235,0,45
27.36545010816761,7.544521627896772,0.768435869079983,0,12.860063618731584,7.76456053952673,0.9888846073624521,1,18.77230838379181,7.527318943736229,0.5380020472822326,0,28.01403728022517,4.795488341861098,0.3491450175115464,0,28.24726691233382,2.895959701050999,0.6606699252071345,0,24.66226044830562,2.1841091661453382,0.7442424682138797,0,13.59366217740484,3.1378899243148988,0.9742555846374756,0,46
27.087701867391583,5.430500708032313,0.3225079669628593,0,18.90610510005331,5.633356185367211,0.42331003245978915,0,13.270477451700454,4.519733829865847,0.9724710901017588,0,23.134733290825842,3.926710578022254,0.7961258131179406,0,16.195292899582128,8.947451700779931,0.31244541701181755,1,16.740063528625726,8.459950292943486,0.4877987712956254,0,22.3428997320806,7.360994951969012,0.2503377171108549,0,47
10.733428538670859,7.627618135590764,0.6974240748596245,0,26.883408979383944,8.251031376550479,0.6268189279570769,0,9.307940154641127,3.9509281947500963,0.34277465036529065,1,10.786870813370193,2.098989226090241,0.5069791254550917,0,16.32312209953501,5.565113278195532,0.13741557314535288,0,29.73260245917694,9.68606826792441,0.10444598284096866,0,22.78239875631001,8.811264650680199,0.5092658700704732,0,48
11.715438620776178,12.969676719663015,0.22568612928068163,1,9.850943232718556,12.157974014425013,0.9729208414965435,1,27.362845087550106,2.594348105026473,0.723363357003548,0,28.892284389480466,7.1492322546068126,0.5474572876075846,0,27.378099689574363,6.1354877197494675,0.12734835372715317,0,23.79053502063122,7.088620471995219,0.29410763715794547,0,17.877288113083168,6.861096793373429,0.19593372727719166,0,49
29.98827451541333,1.4339083497450043,0.9794567657991856,0,27.415069006745185,8.04146935652446,0.6103146348880011,0,27.57031122602696,4.637262894859297,0.39432984540691485,0,26.15691883882517,7.860566212989542,0.8180322839727711,0,15.744844038119064,3.504286992153406,0.5900401881647646,1,17.923453832185107,7.25920486020876,0.4497022911433112,0,10.045861118740097,7.995357895400017,0.3045426645368363,1,50
22.38980692019229,5.171446394205152,0.44180720216130687,0,20.38163570272436,5.312636898667579,0.12307785922579212,0,17.60391237571714,4.589405028072104,0.6221551323045991,0,22.158101855868892,7.883949353879155,0.8316871648444841,0,20.209725693451382,2.2688355136392064,0.2762001871151915,1,14.869645931525985,9.34331090316676,0.15424065126060477,0,17.03245374479269,1.9127874560429485,0.5372845832676931,0,51
15.697458039238457,3.765609684336579,0.8227233080493971,0,16.226153983120074,6.493004049798265,0.7445356068008743,0,18.27098203050703,2.096974840032528,0.2630344145812123,0,13.628766953912539,5.726470453003541,0.7381416355501894,0,21.346244392578072,3.309065053312274,0.9666341877138218,0,26.119850995503164,5.952038879406356,0.13907127956933726,0,29.02806684413314,6.414506381316981,0.8372699734841113,0,52
14.56159543897865,2.90840355917404,0.6498828899658926,0,26.797226057334406,9.1002081105821,0.4180792413724463,0,25.610510304877238,3.4732543199332246,0.8403528866623106,0,23.35099798582941,1.8598178245120136,0.6614733922089158,0,21.732169263509483,2.5121278697037708,0.7631863704497639,0,14.334796001815512,1.8614309996814555,0.12127472744170276,0,22.141880721775614,5.92027671442663,0.30875238650437786,0,53
21.88952670372346,5.470901729732525,0.9890069681933986,0,23.902891080951875,4.638868912938629,0.4853796534330533,0,23.84872302648739,9.921303943319694,0.21555486050871273,0,12.872636491216685,12.082666181373677,0.3467445999038253,1,13.837346494374858,3.9103440590396867,0.3039907620042892,0,11.388476854921867,5.671538118174434,0.16085130723299343,0,14.67424163820866,5.860107231440596,0.8920711788053125,0,54
20.659155731026708,3.9190037780383804,0.39970172175237817,0,29.88278722442335,6.9565527086444074,0.6020050756330224,0,19.304112245674364,1.541281083407067,0.6060671342901188,0,13.506058847153193,7.210044017385991,0.2808403197931508,0,11.933528992934392,5.053338426323666,0.7805469960057215,0,23.29823448974436,8.159049647107562,0.9344600375315074,0,17.986318316186164,2.371744119973757,0.9932351519425378,0,55
20.79914260561119,8.578299649387791,0.568862179544838,0,11.782488642320333,7.797433784471272,0.21494213527171135,0,25.640561753407717,7.378702279686788,0.13254434247228591,0,15.262251398216858,4.241227667243672,0.1788784720874547,0,21.076044814247524,3.749718795922212,0.4572833653668551,0,22.011886667212345,5.6411148492684795,0.9274527758929756,0,29.84316029646625,8.662824619705862,0.2876594629216022,0,56
12.327327957709521,8.357047376420724,0.4425609641289221,0,27.361133802149006,8.253328601058591,0.8110273926763553,0,11.618385661025044,4.626821608886453,0.2561720634878578,0,16.92199453075571,9.780491807739233,0.6768748696107988,0,12.650493454836969,8.758130340453603,0.930481471462055,0,22.12505875501955,7.883288208126959,0.2573547645343713,0,9.125807516433952,3.6326637708398413,0.4307809800623783,1,57
29.262302231783476,5.945765823055153,0.969239945037898,0,16.23632266170519,5.555276765562197,0.4955605197696191,0,22.816526293804124,2.9443436425863965,0.6576291594080467,0,13.040497062572962,1.5521466439960134,0.8026854274615959,0,11.163275910109515,9.953796854527905,0.15200250489672998,0,29.67357850526827,3.1526209379433308,0.22802443181847656,0,10.48798828665828,3.815671064252222,0.7229452075247187,1,58
26.279405390120377,6.536974944079098,0.3756282587079505,0,20.540829278233034,4.834750455013343,0.21763933906617955,0,18.99569297642645,2.7516026063868857,0.4309834157895607,0,16.590140173520552,13.233510675771198,0.7923744042772058,1,10.383845536461134,3.3383188787053077,0.7842608408099215,0,20.706202629051834,2.9368168481551375,0.11090869717950395,0,29.517475098201075,8.213834006946906,0.9636189798889301,0,59
12.19472397355007,5.931635400763237,0.5089396011039649,0,11.961651615684891,5.394170233196004,0.23504379822458585,0,24.747141547755994,5.284163164318898,0.4382994566311924,0,19.188935368119733,8.065148894533511,0.902876220046211,0,25.738067725105903,3.8386620617321148,0.719321235477888,0,15.093412440921023,8.567844214833304,0.1345837140660925,0,19.22954929249468,6.7348132912745236,0.6934185299852045,0,60
22.733393643344147,6.525402262840556,0.15998683650462098,0,13.003380016340833,7.6369039184933705,0.560999728731407,0,5.648316036520096,2.6553666133546177,0.744691049256414,1,29.1300279659896,7.637575235131062,0.41792626765185775,0,16.994064594916992,7.971881780630636,0.6952335499633729,0,13.482186706681688,1.8855608474205758,0.6942724477312043,0,15.30092856650008,1.1885046492782152,0.17395450072878463,0,61
15.908895549548404,7.923008330543203,0.6621972119688374,0,14.113745243911103,2.092477763434658,0.65351167123498,0,22.878085070822614,5.772719199242425,0.13775610108847264,0,25.97428383309149,3.6353983303086825,0.9819732964229656,0,21.64845316414493,7.732658614865789,0.8305928092811238,0,12.561914927324,4.044407553950485,0.9352752762934448,0,17.443340476750265,4.888691946497764,0.495464490725007,0,62
28.86151675489415,3.1662344064925447,0.20935123867082625,0,27.73849800418539,6.812297313896854,0.35731611031524413,0,27.22739992726872,8.618629048212503,0.9270338802755991,0,25.100838574925564,5.14485547546726,0.8577986976010554,0,25.528948929994492,6.905456539129643,0.2596858925227362,0,29.693394790490164,9.43649259847407,0.1388563622173105,0,12.634575469091239,7.53381918986766,0.8360067968712506,0,63
20.11705385903658,8.5663272521008,0.7595213902896255,0,21.806953809175457,5.57524492224652,0.3677936061869385,0,23.777706041001814,8.85990624274727,0.6726622185813232,0,13.201432699091459,5.154017269778109,0.10839845784438397,0,24.529234302260097,9.926289562144271,0.1892602896284943,0,26.00141937398319,2.8363207116600897,0.5995764543720576,0,22.31970900520358,2.692222611538745,0.41984611181716547,0,64
15.259299098755545,1.676605090770216,0.7848916840252845,1,29.161469602387605,4.31146676171876,0.3942384547042712,0,16.1120843098043,8.889856856453806,0.9967009038645226,0,18.97221261909085,7.498638443824634,0.8975762024185671,0,12.229535881752833,7.908220168374193,0.7260563318471261,1,25.883946625541686,1.8369157584081894,0.6293820402535515,0,22.846510518104548,1.5836823503467152,0.6219854086853182,0,65
21.213201888323418,6.431388999368093,0.708821143503726,0,7.968649512370801,14.04622027142779,0.5484301140371083,1,25.69793954222935,7.369128412668242,0.8097534682051658,0,18.80397995910981,2.3270727403565554,0.39537347824838043,0,11.772008593592345,2.985507574400901,0.6384027646573649,0,29.966950227858995,9.39801998209202,0.6783086795816724,0,22.723547294164653,8.070864562722088,0.2065025718310486,0,66
26.796045712712345,4.454496567397396,0.6146850441044679,0,6.9441146587666855,8.161742640859362,0.40106015986773896,1,15.461416199456249,5.662708896149339,0.36885301622989575,0,15.185935177315475,4.866911314650416,0.8854572254361417,0,13.722028356925547,8.223789788161394,0.5123681980641034,0,12.669599448318875,1.7254136238141218,0.7551453762763887,0,18.737014052303593,7.5655740578715704,0.7889616090919988,0,67
22.204502989552825,2.2181867404991698,0.7762375774261412,0,29.13229242166916,1.6206221472077906,0.1513492490361289,0,15.23411367471812,3.2228091916479986,0.915629122468933,0,15.43899452257262,7.8345843617616735,0.504765858205486,0,8.72847593606251,8.457347943291332,0.13025224016495437,1,20.64841364550434,4.699860423406359,0.41260899363295844,0,10.43646793550979,6.9741071755803015,0.9670549907921954,0,68
28.736449240661837,1.470320913574214,0.47691398716674527,0,24.616419299614595,9.83167381447522,0.33087705619982305,0,13.961952655194803,6.087972291144489,0.5175392380195026,0,22.170545453929332,4.145557348781369,0.20268620639914003,0,14.506338599024701,3.258699952062682,0.8655544520570241,0,20.467818227487328,2.0329198468229572,0.8741257240144915,0,7.23766026560577,12.84200465204112,0.5891843956083814,1,69
